dblp_key	custom_key	venue	year	author_label	base_key	original_bib_key
journals/tcs/AlloucheRS09	TCS:AllRamSha09	tcs	2009	AllRamSha	TCS:AllRamSha09	DBLP:journals/tcs/AlloucheRS09
journals/tcs/Allahbakhshi14	TCS:Allahbakhshi14	tcs	2014	Allahbakhshi	TCS:Allahbakhshi14	DBLP:journals/tcs/Allahbakhshi14
journals/tcs/Allender06	TCS:Allender06	tcs	2006	Allender	TCS:Allender06	DBLP:journals/tcs/Allender06
journals/tcs/AlmalkiGM25	TCS:AlmGupMic25	tcs	2025	AlmGupMic	TCS:AlmGupMic25	DBLP:journals/tcs/AlmalkiGM25
journals/tcs/AlmanzaLP18	TCS:AlmLeuPan18	tcs	2018	AlmLeuPan	TCS:AlmLeuPan18	DBLP:journals/tcs/AlmanzaLP18
journals/tcs/AlmanzaLP20	TCS:AlmLeuPan20	tcs	2020	AlmLeuPan	TCS:AlmLeuPan20	DBLP:journals/tcs/AlmanzaLP20
journals/tcs/AlmalkiM24	TCS:AlmMic24	tcs	2024	AlmMic	TCS:AlmMic24	DBLP:journals/tcs/AlmalkiM24
journals/tcs/AlmethenMP20	TCS:AlmMicPot20	tcs	2020	AlmMicPot	TCS:AlmMicPot20	DBLP:journals/tcs/AlmethenMP20
journals/tcs/AlmethenMP22	TCS:AlmMicPot22	tcs	2022	AlmMicPot	TCS:AlmMicPot22	DBLP:journals/tcs/AlmethenMP22
journals/tcs/AlmethenMP23	TCS:AlmMicPot23	tcs	2023	AlmMicPot	TCS:AlmMicPot23	DBLP:journals/tcs/AlmethenMP23
journals/tcs/AlmeidaMR07	TCS:AlmMorRei07	tcs	2007	AlmMorRei	TCS:AlmMorRei07	DBLP:journals/tcs/AlmeidaMR07
journals/tcs/AlmY19	TCS:AlmYlv19	tcs	2019	AlmYlv	TCS:AlmYlv19	DBLP:journals/tcs/AlmY19
journals/tcs/AlmeidaZ07	TCS:AlmZei07	tcs	2007	AlmZei	TCS:AlmZei07	DBLP:journals/tcs/AlmeidaZ07
journals/tcs/Al-NajjarBL21	TCS:AlnBenLeg21	tcs	2021	AlnBenLeg	TCS:AlnBenLeg21	DBLP:journals/tcs/Al-NajjarBL21
journals/tcs/AlonLW07	TCS:AloLinWah07	tcs	2007	AloLinWah	TCS:AloLinWah07	DBLP:journals/tcs/AlonLW07
journals/tcs/AlonP21	TCS:AloPas21	tcs	2021	AloPas	TCS:AloPas21	DBLP:journals/tcs/AlonP21
journals/tcs/AlonS09	TCS:AloSta09	tcs	2009	AloSta	TCS:AloSta09	DBLP:journals/tcs/AlonS09
journals/tcs/AlpuenteEI09	TCS:AlpEscIbo09	tcs	2009	AlpEscIbo	TCS:AlpEscIbo09	DBLP:journals/tcs/AlpuenteEI09
journals/tcs/AlpayM25	TCS:AlpMay25	tcs	2025	AlpMay	TCS:AlpMay25	DBLP:journals/tcs/AlpayM25
journals/tcs/Alpern19	TCS:Alpern19	tcs	2019	Alpern	TCS:Alpern19	DBLP:journals/tcs/Alpern19
journals/tcs/Alpern23	TCS:Alpern23	tcs	2023	Alpern	TCS:Alpern23	DBLP:journals/tcs/Alpern23
journals/tcs/AlqarniJ18	TCS:AlqJan18	tcs	2018	AlqJan	TCS:AlqJan18	DBLP:journals/tcs/AlqarniJ18
journals/tcs/AlshudukhiY22	TCS:AlsYad22	tcs	2022	AlsYad	TCS:AlsYad22	DBLP:journals/tcs/AlshudukhiY22
journals/tcs/AltshulerB11	TCS:AltBru11	tcs	2011	AltBru	TCS:AltBru11	DBLP:journals/tcs/AltshulerB11
journals/tcs/AltisenCD23	TCS:AltCorDev23	tcs	2023	AltCorDev	TCS:AltCorDev23	DBLP:journals/tcs/AltisenCD23
journals/tcs/AltisenD17	TCS:AltDev17	tcs	2017	AltDev	TCS:AltDev17	DBLP:journals/tcs/AltisenD17
journals/tcs/AlthausKN13	TCS:AltKupNau13	tcs	2013	AltKupNau	TCS:AltKupNau13	DBLP:journals/tcs/AlthausKN13
journals/tcs/AltS12	TCS:AltSch12	tcs	2012	AltSch	TCS:AltSch12	DBLP:journals/tcs/AltS12
journals/tcs/AlthoffTW06	TCS:AltThoWal06	tcs	2006	AltThoWal	TCS:AltThoWal06	DBLP:journals/tcs/AlthoffTW06
journals/tcs/Alten13	TCS:Alten13	tcs	2013	Alten	TCS:Alten13	DBLP:journals/tcs/Alten13
journals/tcs/Althofer04	TCS:Althofer04	tcs	2004	Althofer	TCS:Althofer04	DBLP:journals/tcs/Althofer04
journals/tcs/Altman16	TCS:Altman16	tcs	2016	Altman	TCS:Altman16	DBLP:journals/tcs/Altman16
journals/tcs/Altman18	TCS:Altman18	tcs	2018	Altman	TCS:Altman18	DBLP:journals/tcs/Altman18
journals/tcs/AlurDI06	TCS:AluDanIva06	tcs	2006	AluDanIva	TCS:AluDanIva06	DBLP:journals/tcs/AlurDI06
journals/tcs/AlurEY05	TCS:AluEteYan05	tcs	2005	AluEteYan	TCS:AluEteYan05	DBLP:journals/tcs/AlurEY05
journals/tcs/AlurTM06	TCS:AluTorMad06	tcs	2006	AluTorMad	TCS:AluTorMad06	DBLP:journals/tcs/AlurTM06
journals/tcs/AlurTP04	TCS:AluTorPap04	tcs	2004	AluTorPap	TCS:AluTorPap04	DBLP:journals/tcs/AlurTP04
journals/tcs/AlvarezBS11	TCS:AlvBleSer11	tcs	2011	AlvBleSer	TCS:AlvBleSer11	DBLP:journals/tcs/AlvarezBS11
journals/tcs/AlvesF17	TCS:AlvFer17	tcs	2017	AlvFer	TCS:AlvFer17	DBLP:journals/tcs/AlvesF17
journals/tcs/AlvesF05	TCS:AlvFlo05	tcs	2005	AlvFlo	TCS:AlvFlo05	DBLP:journals/tcs/AlvesF05
journals/tcs/Alvarez-ManillaJK04	TCS:AlvJunKei04	tcs	2004	AlvJunKei	TCS:AlvJunKei04	DBLP:journals/tcs/Alvarez-ManillaJK04
journals/tcs/AmanC15	TCS:AmaCio15	tcs	2015	AmaCio	TCS:AmaCio15	DBLP:journals/tcs/AmanC15
journals/tcs/AmanC16	TCS:AmaCio16	tcs	2016	AmaCio	TCS:AmaCio16	DBLP:journals/tcs/AmanC16
journals/tcs/AmanC23	TCS:AmaCio23	tcs	2023	AmaCio	TCS:AmaCio23	DBLP:journals/tcs/AmanC23
journals/tcs/AmadioD06	TCS:AmaDal06	tcs	2006	AmaDal	TCS:AmaDal06	DBLP:journals/tcs/AmadioD06
journals/tcs/AmatoLM09	TCS:AmaLipMcg09	tcs	2009	AmaLipMcg	TCS:AmaLipMcg09	DBLP:journals/tcs/AmatoLM09
journals/tcs/AmanoM25	TCS:AmaMak25	tcs	2025	AmaMak	TCS:AmaMak25	DBLP:journals/tcs/AmanoM25
journals/tcs/AmanoM06	TCS:AmaMar06	tcs	2006	AmaMar	TCS:AmaMar06	DBLP:journals/tcs/AmanoM06
journals/tcs/AmanatidisMN20	TCS:AmaMarNto20	tcs	2020	AmaMarNto	TCS:AmaMarNto20	DBLP:journals/tcs/AmanatidisMN20
journals/tcs/AmatoMS20	TCS:AmaMeoSco20	tcs	2020	AmaMeoSco	TCS:AmaMeoSco20	DBLP:journals/tcs/AmatoMS20
journals/tcs/AmanoT11	TCS:AmaTar11	tcs	2011	AmaTar	TCS:AmaTar11	DBLP:journals/tcs/AmanoT11
journals/tcs/AmbrosioA08	TCS:AmbAul08	tcs	2008	AmbAul	TCS:AmbAul08	DBLP:journals/tcs/AmbrosioA08
journals/tcs/Ambos-SpiesBG11	TCS:AmbBadGon11	tcs	2011	AmbBadGon	TCS:AmbBadGon11	DBLP:journals/tcs/Ambos-SpiesBG11
journals/tcs/Ambos-SpiesB13	TCS:AmbBak13	tcs	2013	AmbBak	TCS:AmbBak13	DBLP:journals/tcs/Ambos-SpiesB13
journals/tcs/AmbrozF07	TCS:AmbFro07	tcs	2007	AmbFro	TCS:AmbFro07	DBLP:journals/tcs/AmbrozF07
journals/tcs/AmbrozMP08	TCS:AmbMasPel08	tcs	2008	AmbMasPel	TCS:AmbMasPel08	DBLP:journals/tcs/AmbrozMP08
journals/tcs/AmbainisN09	TCS:AmbNah09	tcs	2009	AmbNah	TCS:AmbNah09	DBLP:journals/tcs/AmbainisN09
journals/tcs/AmbroladzePS07	TCS:AmbParSha07	tcs	2007	AmbParSha	TCS:AmbParSha07	DBLP:journals/tcs/AmbroladzePS07
journals/tcs/AmeenT16	TCS:AmeTat16	tcs	2016	AmeTat	TCS:AmeTat16	DBLP:journals/tcs/AmeenT16
journals/tcs/AmiraslaniAC07	TCS:AmiAruCor07	tcs	2007	AmiAruCor	TCS:AmiAruCor07	DBLP:journals/tcs/AmiraslaniAC07
journals/tcs/AmirA25	TCS:AmiAsp25	tcs	2025	AmiAsp	TCS:AmiAsp25	DBLP:journals/tcs/AmirA25
journals/tcs/AmirB19	TCS:AmiBru19	tcs	2019	AmiBru	TCS:AmiBru19	DBLP:journals/tcs/AmirB19
journals/tcs/AminiCN15	TCS:AmiCouNis15	tcs	2015	AmiCouNis	TCS:AmiCouNis15	DBLP:journals/tcs/AminiCN15
journals/tcs/AmirKT06	TCS:AmiKapTsu06	tcs	2006	AmiKapTsu	TCS:AmiKapTsu06	DBLP:journals/tcs/AmirKT06
journals/tcs/AmirK21	TCS:AmiKon21	tcs	2021	AmiKon	TCS:AmiKon21	DBLP:journals/tcs/AmirK21
journals/tcs/AmirKL24	TCS:AmiKonLev24	tcs	2024	AmiKonLev	TCS:AmiKonLev24	DBLP:journals/tcs/AmirKL24
journals/tcs/AmiriKR16	TCS:AmiKreRab16	tcs	2016	AmiKreRab	TCS:AmiKreRab16	DBLP:journals/tcs/AmiriKR16
journals/tcs/AminofKL13	TCS:AmiKupLam13	tcs	2013	AmiKupLam	TCS:AmiKupLam13	DBLP:journals/tcs/AminofKL13
journals/tcs/AminiPS09	TCS:AmiPerSau09	tcs	2009	AmiPerSau	TCS:AmiPerSau09	DBLP:journals/tcs/AminiPS09
journals/tcs/AmiriW22	TCS:AmiWie22	tcs	2022	AmiWie	TCS:AmiWie22	DBLP:journals/tcs/AmiriW22
journals/tcs/AmraneB20	TCS:AmrBed20	tcs	2020	AmrBed	TCS:AmrBed20	DBLP:journals/tcs/AmraneB20
journals/tcs/AnantharamuC15	TCS:AnaChl15	tcs	2015	AnaChl	TCS:AnaChl15	DBLP:journals/tcs/AnantharamuC15
journals/tcs/AnandD21	TCS:AnaDey21	tcs	2021	AnaDey	TCS:AnaDey21	DBLP:journals/tcs/AnandD21
journals/tcs/AnanthD12	TCS:AnaDuk12	tcs	2012	AnaDuk	TCS:AnaDuk12	DBLP:journals/tcs/AnanthD12
journals/tcs/AnanichevV04	TCS:AnaVol04	tcs	2004	AnaVol	TCS:AnaVol04	DBLP:journals/tcs/AnanichevV04
journals/tcs/AnanichevV05	TCS:AnaVol05	tcs	2005	AnaVol	TCS:AnaVol05	DBLP:journals/tcs/AnanichevV05
journals/tcs/AnanichevVZ07	TCS:AnaVolZak07	tcs	2007	AnaVolZak	TCS:AnaVolZak07	DBLP:journals/tcs/AnanichevVZ07
journals/tcs/AnconaBZ23	TCS:AncBarZuc23	tcs	2023	AncBarZuc	TCS:AncBarZuc23	DBLP:journals/tcs/AnconaBZ23
journals/tcs/AnconaBZ24	TCS:AncBarZuc24	tcs	2024	AncBarZuc	TCS:AncBarZuc24	DBLP:journals/tcs/AnconaBZ24
journals/tcs/AndersenBY20	TCS:AndBanYeo20	tcs	2020	AndBanYeo	TCS:AndBanYeo20	DBLP:journals/tcs/AndersenBY20
journals/tcs/AndreiCL07	TCS:AndCioLuc07	tcs	2007	AndCioLuc	TCS:AndCioLuc07	DBLP:journals/tcs/AndreiCL07
journals/tcs/AndrieuF20	TCS:AndFri20	tcs	2020	AndFri	TCS:AndFri20	DBLP:journals/tcs/AndrieuF20
journals/tcs/AndersonGH17	TCS:AndGarHop17	tcs	2017	AndGarHop	TCS:AndGarHop17	DBLP:journals/tcs/AndersonGH17
journals/tcs/AndovaGT12	TCS:AndGeoTrc12	tcs	2012	AndGeoTrc	TCS:AndGeoTrc12	DBLP:journals/tcs/AndovaGT12
journals/tcs/AndristH05	TCS:AndHaw05	tcs	2005	AndHaw	TCS:AndHaw05	DBLP:journals/tcs/AndristH05
journals/tcs/AndersonJ25	TCS:AndJos25	tcs	2025	AndJos	TCS:AndJos25	DBLP:journals/tcs/AndersonJ25
journals/tcs/AndoK20	TCS:AndKij20	tcs	2020	AndKij	TCS:AndKij20	DBLP:journals/tcs/AndoK20
journals/tcs/AndrekaMN11	TCS:AndMikNem11	tcs	2011	AndMikNem	TCS:AndMikNem11	DBLP:journals/tcs/AndrekaMN11
journals/tcs/AndersonP16	TCS:AndPym16	tcs	2016	AndPym	TCS:AndPym16	DBLP:journals/tcs/AndersonP16
journals/tcs/AndreevRS11	TCS:AndRazShe11	tcs	2011	AndRazShe	TCS:AndRazShe11	DBLP:journals/tcs/AndreevRS11
journals/tcs/AndovaW06	TCS:AndWil06	tcs	2006	AndWil	TCS:AndWil06	DBLP:journals/tcs/AndovaW06
journals/tcs/Anderson10	TCS:Anderson10	tcs	2010	Anderson	TCS:Anderson10	DBLP:journals/tcs/Anderson10
journals/tcs/Andres08	TCS:Andres08	tcs	2008	Andres	TCS:Andres08	DBLP:journals/tcs/Andres08
journals/tcs/AngelopoulosAD17	TCS:AngArsDur17	tcs	2017	AngArsDur	TCS:AngArsDur17	DBLP:journals/tcs/AngelopoulosAD17
journals/tcs/AngluinAR10	TCS:AngAspRey10	tcs	2010	AngAspRey	TCS:AngAspRey10	DBLP:journals/tcs/AngluinAR10
journals/tcs/AngelBG04	TCS:AngBamGou04	tcs	2004	AngBamGou	TCS:AngBamGou04	DBLP:journals/tcs/AngelBG04
journals/tcs/AngelBG09	TCS:AngBamGou09	tcs	2009	AngBamGou	TCS:AngBamGou09	DBLP:journals/tcs/AngelBG09
journals/tcs/AngelBP06	TCS:AngBamPas06	tcs	2006	AngBamPas	TCS:AngBamPas06	DBLP:journals/tcs/AngelBP06
journals/tcs/AngelBT12	TCS:AngBamThi12	tcs	2012	AngBamThi	TCS:AngBamThi12	DBLP:journals/tcs/AngelBT12
journals/tcs/AngiulliBP15	TCS:AngBenPal15	tcs	2015	AngBenPal	TCS:AngBenPal15	DBLP:journals/tcs/AngiulliBP15
journals/tcs/AngelopoulosB10	TCS:AngBor10	tcs	2010	AngBor	TCS:AngBor10	DBLP:journals/tcs/AngelopoulosB10
journals/tcs/AngjeliCL13	TCS:AngCheLip13	tcs	2013	AngCheLip	TCS:AngCheLip13	DBLP:journals/tcs/AngjeliCL13
journals/tcs/AngluinD20	TCS:AngDoh20	tcs	2020	AngDoh	TCS:AngDoh20	DBLP:journals/tcs/AngluinD20
journals/tcs/AngelelliF11	TCS:AngFil11	tcs	2011	AngFil	TCS:AngFil11	DBLP:journals/tcs/AngelelliF11
journals/tcs/AngluinF16	TCS:AngFis16	tcs	2016	AngFis	TCS:AngFis16	DBLP:journals/tcs/AngluinF16
journals/tcs/AngiulliIP04	TCS:AngIanPal04	tcs	2004	AngIanPal	TCS:AngIanPal04	DBLP:journals/tcs/AngiulliIP04
journals/tcs/AngeleskaJS12	TCS:AngJonSai12	tcs	2012	AngJonSai	TCS:AngJonSai12	DBLP:journals/tcs/AngeleskaJS12
journals/tcs/AngelopoulosLP14	TCS:AngLopPan14	tcs	2014	AngLopPan	TCS:AngLopPan14	DBLP:journals/tcs/AngelopoulosLP14
journals/tcs/AngeliniLN15	TCS:AngLozNeu15	tcs	2015	AngLozNeu	TCS:AngLozNeu15	DBLP:journals/tcs/AngeliniLN15
journals/tcs/AngelTS19	TCS:AngNguSin19	tcs	2019	AngNguSin	TCS:AngNguSin19	DBLP:journals/tcs/AngelTS19
journals/tcs/AngelopoulosNT19	TCS:AngNisThi19	tcs	2019	AngNisThi	TCS:AngNisThi19	DBLP:journals/tcs/AngelopoulosNT19
journals/tcs/AngeleskaON21	TCS:AngOmrNik21	tcs	2021	AngOmrNik	TCS:AngOmrNik21	DBLP:journals/tcs/AngeleskaON21
journals/tcs/AngelelliST08	TCS:AngSpeTuz08	tcs	2008	AngSpeTuz	TCS:AngSpeTuz08	DBLP:journals/tcs/AngelelliST08
journals/tcs/AnguloT04	TCS:AngTor04	tcs	2004	AngTor	TCS:AngTor04	DBLP:journals/tcs/AnguloT04
journals/tcs/Angluin04	TCS:Angluin04	tcs	2004	Angluin	TCS:Angluin04	DBLP:journals/tcs/Angluin04
journals/tcs/AnkamR23	TCS:AnkRed23	tcs	2023	AnkRed	TCS:AnkRed23	DBLP:journals/tcs/AnkamR23
journals/tcs/AnnexsteinBJ06	TCS:AnnBerJov06	tcs	2006	AnnBerJov	TCS:AnnBerJov06	DBLP:journals/tcs/AnnexsteinBJ06
journals/tcs/X05	TCS:Anon05	tcs	2005	Anon	TCS:Anon05	DBLP:journals/tcs/X05
journals/tcs/X06	TCS:Anon06	tcs	2006	Anon	TCS:Anon06	DBLP:journals/tcs/X06
journals/tcs/MondalG14	TCS:Anon14	tcs	2014	Anon	TCS:Anon14	DBLP:journals/tcs/MondalG14
journals/tcs/Civril23	TCS:Anon23a	tcs	2023	Anon	TCS:Anon23	DBLP:journals/tcs/Civril23
journals/tcs/Civril23a	TCS:Anon23b	tcs	2023	Anon	TCS:Anon23	DBLP:journals/tcs/Civril23a
journals/tcs/LathaRB23	TCS:Anon23c	tcs	2023	Anon	TCS:Anon23	DBLP:journals/tcs/LathaRB23
journals/tcs/X24	TCS:Anon24	tcs	2024	Anon	TCS:Anon24	DBLP:journals/tcs/X24
journals/tcs/Civril25	TCS:Anon25a	tcs	2025	Anon	TCS:Anon25	DBLP:journals/tcs/Civril25
journals/tcs/Civril25a	TCS:Anon25b	tcs	2025	Anon	TCS:Anon25	DBLP:journals/tcs/Civril25a
journals/tcs/LathaRB25	TCS:Anon25c	tcs	2025	Anon	TCS:Anon25	DBLP:journals/tcs/LathaRB25
journals/tcs/X25	TCS:Anon25d	tcs	2025	Anon	TCS:Anon25	DBLP:journals/tcs/X25
journals/tcs/X25a	TCS:Anon25e	tcs	2025	Anon	TCS:Anon25	DBLP:journals/tcs/X25a
journals/tcs/X26	TCS:Anon26	tcs	2026	Anon	TCS:Anon26	DBLP:journals/tcs/X26
journals/tcs/AnshelevichC11	TCS:AnsCas11	tcs	2011	AnsCas	TCS:AnsCas11	DBLP:journals/tcs/AnshelevichC11
journals/tcs/AnselmoFM22	TCS:AnsFloMad22	tcs	2022	AnsFloMad	TCS:AnsFloMad22	DBLP:journals/tcs/AnselmoFM22
journals/tcs/AnselmoFM25	TCS:AnsFloMad25	tcs	2025	AnsFloMad	TCS:AnsFloMad25	DBLP:journals/tcs/AnselmoFM25
journals/tcs/AnselmoGM05	TCS:AnsGiaMad05	tcs	2005	AnsGiaMad	TCS:AnsGiaMad05	DBLP:journals/tcs/AnselmoGM05
journals/tcs/AnselmoGM09	TCS:AnsGiaMad09	tcs	2009	AnsGiaMad	TCS:AnsGiaMad09	DBLP:journals/tcs/AnselmoGM09
journals/tcs/AnselmoGM17	TCS:AnsGiaMad17	tcs	2017	AnsGiaMad	TCS:AnsGiaMad17	DBLP:journals/tcs/AnselmoGM17
journals/tcs/AnselmoGM19	TCS:AnsGiaMad19	tcs	2019	AnsGiaMad	TCS:AnsGiaMad19	DBLP:journals/tcs/AnselmoGM19
journals/tcs/AnselmoM09	TCS:AnsMad09	tcs	2009	AnsMad	TCS:AnsMad09	DBLP:journals/tcs/AnselmoM09
journals/tcs/AnselmoM17	TCS:AnsMad17	tcs	2017	AnsMad	TCS:AnsMad17	DBLP:journals/tcs/AnselmoM17
journals/tcs/AnthonyC20	TCS:AntChu20	tcs	2020	AntChu	TCS:AntChu20	DBLP:journals/tcs/AnthonyC20
journals/tcs/AntonelliDK26	TCS:AntDurKon26	tcs	2026	AntDurKon	TCS:AntDurKon26	DBLP:journals/tcs/AntonelliDK26
journals/tcs/AntosGS10	TCS:AntGroSze10	tcs	2010	AntGroSze	TCS:AntGroSze10	DBLP:journals/tcs/AntosGS10
journals/tcs/AntonelliLP23	TCS:AntLagPis23	tcs	2023	AntLagPis	TCS:AntLagPis23	DBLP:journals/tcs/AntonelliLP23
journals/tcs/AntaMT12	TCS:AntMosThr12	tcs	2012	AntMosThr	TCS:AntMosThr12	DBLP:journals/tcs/AntaMT12
journals/tcs/AnthonyR10	TCS:AntRat10	tcs	2010	AntRat	TCS:AntRat10	DBLP:journals/tcs/AnthonyR10
journals/tcs/AnthonyR14	TCS:AntRat14	tcs	2014	AntRat	TCS:AntRat14	DBLP:journals/tcs/AnthonyR14
journals/tcs/AnthonyR15	TCS:AntRat15	tcs	2015	AntRat	TCS:AntRat15	DBLP:journals/tcs/AnthonyR15
journals/tcs/AnthonyR18	TCS:AntRat18	tcs	2018	AntRat	TCS:AntRat18	DBLP:journals/tcs/AnthonyR18
journals/tcs/AntunesS10	TCS:AntSou10	tcs	2010	AntSou	TCS:AntSou10	DBLP:journals/tcs/AntunesS10
journals/tcs/AntunesSV17	TCS:AntSouVit17	tcs	2017	AntSouVit	TCS:AntSouVit17	DBLP:journals/tcs/AntunesSV17
journals/tcs/AntonakopoulosZ11	TCS:AntZha11	tcs	2011	AntZha	TCS:AntZha11	DBLP:journals/tcs/AntonakopoulosZ11
journals/tcs/AotoM12	TCS:AotMid12	tcs	2012	AotMid	TCS:AotMid12	DBLP:journals/tcs/AotoM12
journals/tcs/ApostolicoC09	TCS:ApoCun09	tcs	2009	ApoCun	TCS:ApoCun09	DBLP:journals/tcs/ApostolicoC09
journals/tcs/ApostolicoEJ12	TCS:ApoErdJut12	tcs	2012	ApoErdJut	TCS:ApoErdJut12	DBLP:journals/tcs/ApostolicoEJ12
journals/tcs/ApostolicoG05	TCS:ApoGia05	tcs	2005	ApoGia	TCS:ApoGia05	DBLP:journals/tcs/ApostolicoG05
journals/tcs/AponKM13	TCS:ApoKatMal13	tcs	2013	ApoKatMal	TCS:ApoKatMal13	DBLP:journals/tcs/AponKM13
journals/tcs/ApostolicoPR08	TCS:ApoParRom08	tcs	2008	ApoParRom	TCS:ApoParRom08	DBLP:journals/tcs/ApostolicoPR08
journals/tcs/ApostolicoT08	TCS:ApoTag08	tcs	2008	ApoTag	TCS:ApoTag08	DBLP:journals/tcs/ApostolicoT08
journals/tcs/ArakiA24	TCS:AraAit24	tcs	2024	AraAit	TCS:AraAit24	DBLP:journals/tcs/ArakiA24
journals/tcs/AraujoBS18	TCS:AraBasSau18	tcs	2018	AraBasSau	TCS:AraBasSau18	DBLP:journals/tcs/AraujoBS18
journals/tcs/AraujoBC13	TCS:AraBenCam13	tcs	2013	AraBenCam	TCS:AraBenCam13	DBLP:journals/tcs/AraujoBC13
journals/tcs/AraujoB05	TCS:AraBru05a	tcs	2005	AraBru	TCS:AraBru05	DBLP:journals/tcs/AraujoB05
journals/tcs/AraujoB05a	TCS:AraBru05b	tcs	2005	AraBru	TCS:AraBru05	DBLP:journals/tcs/AraujoB05a
journals/tcs/AracenaDC04	TCS:AraDemCh04	tcs	2004	AraDemCh	TCS:AraDemCh04	DBLP:journals/tcs/AracenaDC04
journals/tcs/AradhyaGH25	TCS:AraGilHob25	tcs	2025	AraGilHob	TCS:AraGilHob25	DBLP:journals/tcs/AradhyaGH25
journals/tcs/AravindMM24	TCS:AraMisMit24	tcs	2024	AraMisMit	TCS:AraMisMit24	DBLP:journals/tcs/AravindMM24
journals/tcs/AravindS23	TCS:AraSax23	tcs	2023	AraSax	TCS:AraSax23	DBLP:journals/tcs/AravindS23
journals/tcs/ArecesCF14	TCS:AreCarFig14	tcs	2014	AreCarFig	TCS:AreCarFig14	DBLP:journals/tcs/ArecesCF14
journals/tcs/ArenaI21	TCS:AreIan21	tcs	2021	AreIan	TCS:AreIan21	DBLP:journals/tcs/ArenaI21
journals/tcs/ArecesO15	TCS:AreOrb15	tcs	2015	AreOrb	TCS:AreOrb15	DBLP:journals/tcs/ArecesO15
journals/tcs/ArgeCT09	TCS:ArgCacTar09	tcs	2009	ArgCacTar	TCS:ArgCacTar09	DBLP:journals/tcs/ArgeCT09
journals/tcs/AriasBT17	TCS:AriBalTir17	tcs	2017	AriBalTir	TCS:AriBalTir17	DBLP:journals/tcs/AriasBT17
journals/tcs/ArimuraJ05	TCS:AriJai05	tcs	2005	AriJai	TCS:AriJai05	DBLP:journals/tcs/ArimuraJ05
journals/tcs/ArieliS19	TCS:AriStr19	tcs	2019	AriStr	TCS:AriStr19	DBLP:journals/tcs/ArieliS19
journals/tcs/ArmonAS10	TCS:ArmAviSch10	tcs	2010	ArmAviSch	TCS:ArmAviSch10	DBLP:journals/tcs/ArmonAS10
journals/tcs/ArmaseluD15	TCS:ArmDae15	tcs	2015	ArmDae	TCS:ArmDae15	DBLP:journals/tcs/ArmaseluD15
journals/tcs/ArmaseluD19	TCS:ArmDae19	tcs	2019	ArmDae	TCS:ArmDae19	DBLP:journals/tcs/ArmaseluD19
journals/tcs/Armaselu24	TCS:Armaselu24	tcs	2024	Armaselu	TCS:Armaselu24	DBLP:journals/tcs/Armaselu24
journals/tcs/Armaselu25	TCS:Armaselu25	tcs	2025	Armaselu	TCS:Armaselu25	DBLP:journals/tcs/Armaselu25
journals/tcs/Armon11	TCS:Armon11	tcs	2011	Armon	TCS:Armon11	DBLP:journals/tcs/Armon11
journals/tcs/ArnouxBS04	TCS:ArnBerSie04	tcs	2004	ArnBerSie	TCS:ArnBerSie04	DBLP:journals/tcs/ArnouxBS04
journals/tcs/ArnouxMS14	TCS:ArnMizSel14	tcs	2014	ArnMizSel	TCS:ArnMizSel14	DBLP:journals/tcs/ArnouxMS14
journals/tcs/ArnoldS06	TCS:ArnSte06	tcs	2006	ArnSte	TCS:ArnSte06	DBLP:journals/tcs/ArnoldS06
journals/tcs/Arnold06	TCS:Arnold06	tcs	2006	Arnold	TCS:Arnold06	DBLP:journals/tcs/Arnold06
journals/tcs/AroraJC06	TCS:AroJinCho06	tcs	2006	AroJinCho	TCS:AroJinCho06	DBLP:journals/tcs/AroraJC06
journals/tcs/ArockiarajS15	TCS:AroSha15	tcs	2015	AroSha	TCS:AroSha15	DBLP:journals/tcs/ArockiarajS15
journals/tcs/ArockiarajSD22	TCS:AroShaDel22	tcs	2022	AroShaDel	TCS:AroShaDel22	DBLP:journals/tcs/ArockiarajSD22
journals/tcs/ArpeR07	TCS:ArpRei07	tcs	2007	ArpRei	TCS:ArpRei07	DBLP:journals/tcs/ArpeR07
journals/tcs/ArtemovM06	TCS:ArtMis06	tcs	2006	ArtMis	TCS:ArtMis06	DBLP:journals/tcs/ArtemovM06
journals/tcs/Artemov06	TCS:Artemov06	tcs	2006	Artemov	TCS:Artemov06	DBLP:journals/tcs/Artemov06
journals/tcs/ArulanandhamCD04	TCS:AruCalDin04	tcs	2004	AruCalDin	TCS:AruCalDin04	DBLP:journals/tcs/ArulanandhamCD04
journals/tcs/Arun25	TCS:Arun25	tcs	2025	Arun	TCS:Arun25	DBLP:journals/tcs/Arun25
journals/tcs/ArvindKL09	TCS:ArvKobLin09	tcs	2009	ArvKobLin	TCS:ArvKobLin09	DBLP:journals/tcs/ArvindKL09
journals/tcs/ArvindKV25	TCS:ArvKobVer25	tcs	2025	ArvKobVer	TCS:ArvKobVer25	DBLP:journals/tcs/ArvindKV25
journals/tcs/Arvind17	TCS:Arvind17	tcs	2017	Arvind	TCS:Arvind17	DBLP:journals/tcs/Arvind17
journals/tcs/AsaeediDM17	TCS:AsaDidMoh17	tcs	2017	AsaDidMoh	TCS:AsaDidMoh17	DBLP:journals/tcs/AsaeediDM17
journals/tcs/AsarinSY07	TCS:AsaSchYov07	tcs	2007	AsaSchYov	TCS:AsaSchYov07	DBLP:journals/tcs/AsarinSY07
